cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,mb_dens_shift6,mb_dens_shift7,mb_dens_shift8,mb_dens_shift9,mb_dens_shift10,mb_dens_shift11,mb_dens_shift12,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_std_t3_shift2,target,shift_target,microbusiness_density
5013,2023-02-01,5013_2023-02-01,0.021641574117647062,0.023674250000000008,1.093924585674914,0.37595022139767126,0.3701600117753528,0.3636499636280339,0.3576538,0.33381021,0.33381021,0.3576538,0.33381021,0.33381021,0.30996662,0.30996662,0.28612304,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36382125846779556,0.00625486528104914,0.0,0.37595022139767126,
5015,2023-02-01,5015_2023-02-01,0.07221135294117656,-0.6809873,-9.430474188106306,6.309019130859672,6.291495413828328,6.273645619981958,6.2551327,6.2140708,6.1958208,6.2733827,6.118259,6.0589471,6.0908842,6.0680718,6.0361347,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.273424577936762,0.018182364640771612,0.0,6.309019130859672,
5017,2023-02-01,5017_2023-02-01,0.028097464705882348,0.07271839999999985,2.5880769229963967,1.3148494238235506,1.2884355070599927,1.2593289114241137,1.217862,1.217862,1.1932588,1.3162751,1.2424653,1.2670685,1.2670685,1.2670685,1.2424653,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2552088061613687,0.03546669459110648,0.0,1.3148494238235506,
5019,2023-02-01,5019_2023-02-01,0.03366092941176476,-0.2757706,-8.192602070684833,2.4448142805649984,2.439283065478259,2.432915406701051,2.4252803,2.4087067,2.591017,2.6075907,2.5633943,2.6075907,2.6186399,2.6517873,2.67941,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4324929240597704,0.007010936381610001,0.0,2.4448142805649984,
5021,2023-02-01,5021_2023-02-01,0.018552851764705863,0.09438007999999998,5.087092873751329,0.7262989792546226,0.7233802587262985,0.7207293070265552,0.71836591,0.71836591,0.71836591,0.72702092,0.69240087,0.69240087,0.69240087,0.71836591,0.67509085,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7208251585842845,0.002508548171361904,0.0,0.7262989792546226,
5023,2023-02-01,5023_2023-02-01,0.021873135294117652,-0.13301129999999972,-6.081034941331455,2.7556702304711704,2.7485644515454237,2.741496986997885,2.7335861,2.7138846,2.6449294,2.6794069,2.6203024,2.600601,2.600601,2.6104517,2.5907502,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741215846181103,0.007493132447385378,0.0,2.7556702304711704,
5025,2023-02-01,5025_2023-02-01,0.025758511764705866,0.12658227,4.914191905040187,0.7864809971156622,0.7809595818280728,0.7750600277298442,0.76947737,0.76947737,0.78550816,0.80153894,0.80153894,0.80153894,0.81756973,0.81756973,0.78550816,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775165659852639,0.00574183470026638,0.0,0.7864809971156622,
5027,2023-02-01,5027_2023-02-01,0.015026317647058822,-0.015987199999999868,-1.0639466285426973,1.3471552876437958,1.3424160457592633,1.3385244405485404,1.329631,1.3082715,1.2922518,1.3136114,1.3029315,1.3082715,1.3082715,1.3082715,1.329631,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336857162102601,0.006553564818392745,0.0,1.3471552876437958,
5029,2023-02-01,5029_2023-02-01,0.023571188235294107,-0.6048136000000002,-25.659020409263373,2.6210683257943943,2.6125932941527594,2.6053240652405187,2.5979662,2.5483632,2.5235615,2.5359623,2.4801588,2.4739583,2.4863591,2.49876,2.49876,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6052945197977593,0.00731359183563682,0.0,2.6210683257943943,
5031,2023-02-01,5031_2023-02-01,0.024972205882352938,-0.9579470000000003,-38.360527880997125,3.7454778848515318,3.7484657364415988,3.7527362922363294,3.7567432,3.7896223,3.8225014,3.8565984,3.8261547,3.8480742,3.8967838,3.9211388,3.8833888,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75264840955931,0.004139431514732123,0.0,3.7454778848515318,
5033,2023-02-01,5033_2023-02-01,0.018266147058823536,0.008462699999999934,0.4632996752269107,2.543935256893664,2.5349612677020614,2.5263934137257285,2.5179403,2.4948592,2.5095472,2.5179403,2.4717782,2.4298124,2.4382055,2.4130261,2.3962398,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52643166047593,0.008510548307216212,0.0,2.543935256893664,
5035,2023-02-01,5035_2023-02-01,0.024866152941176483,0.14139080000000015,5.686074574320967,1.6216050647140443,1.615480551311566,1.6093319816970921,1.6020907,1.5708442,1.5538007,1.5736848,1.5083513,1.5282354,1.5424384,1.5452789,1.5452789,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6089677443362194,0.006702352659906937,0.0,1.6216050647140443,
5037,2023-02-01,5037_2023-02-01,0.023429141176470592,-0.07785130000000007,-3.3228405349396475,1.6971621737712157,1.690869598738099,1.685159558459988,1.6790749,1.6711547,1.6553144,1.6553144,1.5761127,1.5919532,1.6157136,1.5998733,1.5602725,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6850346857326957,0.005898340824239483,0.0,1.6971621737712157,
5039,2023-02-01,5039_2023-02-01,0.02085198764705882,-0.06999126,-3.356574979070271,0.6719909213435877,0.6686359141702352,0.6643213521896651,0.66095036,0.58949625,0.60735977,0.58949625,0.60735977,0.57163274,0.57163274,0.57163274,0.55376923,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6646358754533,0.0038524186413806086,0.0,0.6719909213435877,
5041,2023-02-01,5041_2023-02-01,0.026517134117647053,0.0688942600000001,2.5981035391811527,0.7794345002854096,0.7735935140614764,0.7652175638461068,0.75792909,0.76958954,0.76958954,0.82789177,0.81623137,0.76958954,0.75792909,0.81623137,0.81623137,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7655800559691944,0.007838500857874717,0.0,0.7794345002854096,
5043,2023-02-01,5043_2023-02-01,0.01528940235294119,0.0,0.0,0.8788951335858777,0.8751633354430566,0.8710682785537006,0.86767894,0.84668672,0.83269191,0.83968931,0.80470228,0.80470228,0.79070741,0.7767126,0.7767126,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871303517998919,0.003747738916261289,0.0,0.8788951335858777,
5045,2023-02-01,5045_2023-02-01,0.030175282352941233,-0.06217929999999994,-2.0606037508689368,4.223840389186122,4.210482949135549,4.197152253293071,4.1833377,4.1739602,4.1416602,4.1697927,4.0833125,4.0562224,4.0989413,4.0833125,4.0593481,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.196990967476206,0.013573343268869045,0.0,4.223840389186122,
5047,2023-02-01,5047_2023-02-01,0.01704087647058822,0.0,0.0,1.2343473512796375,1.2167106483761505,1.2154971260741876,1.2105302,1.2105302,1.2105302,1.2324072,1.1886531,1.2178226,1.2178226,1.1959455,1.1959455,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214245991483446,0.003274673854856823,0.0,1.2343473512796375,
5049,2023-02-01,5049_2023-02-01,0.04095648823529411,-0.6594539000000001,-16.101329201162272,2.772304850267368,2.765231321309369,2.7582403358643894,2.7492819,2.7287648,2.6774724,2.6466968,2.5543702,2.4620435,2.4928191,2.4928191,2.431268,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7575845190579193,0.007994909742405003,0.0,2.772304850267368,
5051,2023-02-01,5051_2023-02-01,0.06847588235294111,0.2583156000000004,3.772358838234167,4.772544293697226,4.754410932876875,4.736561387348415,4.7176247,4.6847758,4.6658244,4.6923561,4.5660138,4.5319014,4.5546432,4.5773849,4.50916,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736199006741763,0.01839579359784964,0.0,4.772544293697226,
5053,2023-02-01,5053_2023-02-01,0.017196130588235287,-0.12806830000000002,-7.447506829682824,1.2077378082311152,1.2041988394498686,1.1995836084785676,1.1956137,1.1743898,1.1814644,1.1743898,1.1460912,1.1107181,1.1036434,1.0824195,1.0682702,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1997987159761454,0.004296610090521537,0.0,1.2077378082311152,
5055,2023-02-01,5055_2023-02-01,0.8228486705882353,0.13268069999999987,0.1612455664601725,2.3848408998597224,2.367456547070083,2.3516956966907543,2.3327284,2.3561435,2.3063865,2.2917521,2.2449219,2.2537024,2.2800446,2.318094,2.2712638,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3506268812536124,0.017388726939008465,0.0,2.3848408998597224,
5057,2023-02-01,5057_2023-02-01,0.013839631764705877,0.05545283000000001,4.006813977624534,1.075952734321509,1.071702386769165,1.067097332672332,1.062778,1.0318834,1.0504202,1.0442412,1.0009886,1.0009886,1.0009886,1.0133466,0.94537812,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0671925731471656,0.004462955619579122,0.0,1.075952734321509,
5059,2023-02-01,5059_2023-02-01,0.01574466470588233,-0.00748979999999988,-0.4757040013180866,1.5965596451212138,1.5904478500419228,1.5844173408978943,1.5779539,1.6194791,1.6119291,1.6345791,1.5741789,1.5515289,1.5553039,1.5628539,1.5439788,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5842730303132724,0.006248225033650159,0.0,1.5965596451212138,
5061,2023-02-01,5061_2023-02-01,0.07302335294117646,-0.040592699999999926,-0.5558865536166101,1.2438339120039548,1.2406371753115735,1.236566117031141,1.2330582,1.2228676,1.2228676,1.2330582,1.2024865,1.1617242,1.1515337,1.1311525,1.1413431,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236753830780905,0.0037929729806991446,0.0,1.2438339120039548,
5063,2023-02-01,5063_2023-02-01,0.03567906470588234,0.08088889999999993,2.2671250120147888,1.8638108990244349,1.8570316921434802,1.8500721974843881,1.8441404,1.7776533,1.7041677,1.7181649,1.9106275,1.9421213,1.9456207,1.938622,1.9596179,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8504147632092895,0.006452469816972658,0.0,1.8638108990244349,
5065,2023-02-01,5065_2023-02-01,0.02663717058823527,0.42144899999999996,15.821838081636928,1.5965036947668179,1.5899785640560828,1.5837485192065925,1.576697,1.5054338,1.4965259,1.5143417,1.4519864,1.4698023,1.4698023,1.4519864,1.4519864,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583474694420892,0.0066450147444669354,0.0,1.5965036947668179,
5067,2023-02-01,5067_2023-02-01,0.014983065882352953,0.06623983,4.420979692682073,0.6657397249318069,0.6615341416285527,0.6562909637684821,0.65011823,0.63534278,0.63534278,0.65750593,0.63534278,0.62056738,0.62056738,0.61317968,0.60579199,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6559811117990116,0.005714259861080456,0.0,0.6657397249318069,
5069,2023-02-01,5069_2023-02-01,0.01818889999999998,0.0018521000000000232,0.10182583883577485,1.449417722542927,1.4398999716107428,1.4343154449247169,1.4297808,1.424137,1.4015615,1.4316621,1.365817,1.3187847,1.3526479,1.3545293,1.3375976,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4346654055118198,0.005068654933149356,0.0,1.449417722542927,
5071,2023-02-01,5071_2023-02-01,0.06557114117647057,0.270054,4.118488639281234,2.175937594713459,2.167721364726272,2.1594514747992974,2.1510205,2.1709838,2.1759744,2.2159007,2.1809652,2.1809652,2.185956,2.1560113,2.1310575,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1593977798418567,0.008350561838145299,0.0,2.175937594713459,
5073,2023-02-01,5073_2023-02-01,0.029839031764705887,0.05477447000000002,1.8356651258633732,0.9332588300672917,0.9281156853066902,0.922594275884227,0.91759956,0.89924759,0.86254358,0.89924759,0.86254358,0.82583958,0.82583958,0.80748761,0.7707836,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9227698403969725,0.00526026045364251,0.0,0.9332588300672917,
5075,2023-02-01,5075_2023-02-01,0.02795192941176472,0.28081120000000004,10.046218844621476,1.281485281684795,1.250224457331167,1.2291747395063848,1.2029492,1.1951882,1.1796663,1.2107102,1.1951882,1.2184711,1.2262321,1.2107102,1.1874273,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2274494656125172,0.023684803491662132,0.0,1.281485281684795,
5077,2023-02-01,5077_2023-02-01,0.02501267117647057,-0.07979787000000005,-3.1902978069397854,0.6202433265821403,0.6184822135209715,0.6163521974018926,0.6141668,0.62781495,0.62781495,0.68240756,0.62781495,0.68240756,0.68240756,0.70970386,0.73700011,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6163337369742882,0.0021577659870244906,0.0,0.6202433265821403,
5079,2023-02-01,5079_2023-02-01,0.01484590058823529,0.008754280000000003,0.5896765876862584,0.374758883853192,0.3735171327022121,0.37236764370750386,0.37104073,0.3800905,0.3800905,0.38914028,0.37104073,0.36199096,0.36199096,0.36199096,0.37104073,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372308502136572,0.0012392602147826364,0.0,0.374758883853192,
5081,2023-02-01,5081_2023-02-01,0.012000940588235295,0.010406909999999936,0.867174528820015,1.02495296661532,1.0207831512747623,1.0163778194627284,1.0104166,1.0104166,1.0208334,1.0833334,1.09375,1.125,1.1041666,1.09375,1.0833334,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0158591902458303,0.005202699158274779,0.0,1.02495296661532,
5083,2023-02-01,5083_2023-02-01,0.02026481117647057,-0.06498874999999993,-3.206975354177404,1.166084039910358,1.1634648356377224,1.160745387293298,1.1575714,1.1339476,1.1221356,1.1516654,1.1162297,1.1339476,1.1339476,1.1516654,1.1693834,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1605938743103401,0.0029496377814839654,0.0,1.166084039910358,
5085,2023-02-01,5085_2023-02-01,0.03197864117647059,-0.08557039999999994,-2.6758610388661968,3.076550649434583,3.067913509961625,3.0596494622272954,3.0514145,3.0606055,3.0403852,3.0367088,2.9760482,2.9447987,2.9503133,2.9282551,2.9117112,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059659157396307,0.008249509253629665,0.0,3.076550649434583,
5087,2023-02-01,5087_2023-02-01,0.026388158823529375,0.19362659999999976,7.337632052879334,1.9561394753431829,1.9458813741051397,1.9368244449077587,1.9279593,1.9279593,1.9358934,1.9438274,1.8803555,1.8644874,1.8803555,1.8406855,1.8406855,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9368883730042994,0.008961208074726924,0.0,1.9561394753431829,
5089,2023-02-01,5089_2023-02-01,0.08012273529411768,-0.2960332000000001,-3.6947465524399514,2.9037364181945873,2.8977234447763593,2.8919314095292723,2.8865979,2.8571429,2.8424153,2.8939617,2.8055964,2.7614138,2.75405,2.7835052,2.790869,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8920842514352105,0.005564346963386147,0.0,2.9037364181945873,
5091,2023-02-01,5091_2023-02-01,0.04581724117647058,0.4216360000000001,9.202561943352693,1.730693009436485,1.7220667437724282,1.7138814814653716,1.7053329,1.6631515,1.6541127,1.6721904,1.6300091,1.636035,1.6300091,1.6510997,1.6601386,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7137603750792667,0.00836757921489538,0.0,1.730693009436485,
5093,2023-02-01,5093_2023-02-01,0.02041093529411766,0.12567669999999986,6.157321954580853,1.727589935676113,1.6986595903787156,1.649103869392493,1.5651604,1.578258,1.5717093,1.578258,1.2802881,1.2540931,1.2639161,1.2737393,1.2409954,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6376412865904026,0.06748371330413373,0.0,1.727589935676113,
5095,2023-02-01,5095_2023-02-01,0.02363102,-0.035887360000000035,-1.5186547174011125,0.8993416064741784,0.8955252963067314,0.8899537779668911,0.88300222,0.91979396,0.90139806,0.84621042,0.93818986,0.97498161,0.97498161,0.95658571,0.95658571,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8894937647578742,0.006274198686716011,0.0,0.8993416064741784,
5097,2023-02-01,5097_2023-02-01,0.04968628235294121,-0.12321990000000005,-2.479958132603293,2.1566630504980124,2.1499040392028856,2.1428371945686204,2.1364009,2.1637907,2.1500959,2.1500959,2.1227062,2.1364009,2.1500959,2.0816214,2.0405369,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1430473779238355,0.00675402286531245,0.0,2.1566630504980124,
5099,2023-02-01,5099_2023-02-01,0.029757099411764684,0.09300886999999991,3.1256026910750645,0.813116160577427,0.8088385689866106,0.8035982747515975,0.79912251,0.81479162,0.83046067,0.81479162,0.83046067,0.84612972,0.84612972,0.84612972,0.86179882,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8038531179127361,0.0048630401330271075,0.0,0.813116160577427,
5101,2023-02-01,5101_2023-02-01,0.03669737647058821,0.06382630000000011,1.7392605722415846,2.4502969657887856,2.435246233198318,2.4093833408810195,2.3947284,2.3625844,2.3947284,2.3625844,2.2982965,2.3786564,2.3625844,2.3947284,2.3625844,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413119324693113,0.020515649710763053,0.0,2.4502969657887856,
5103,2023-02-01,5103_2023-02-01,0.019805499999999972,-0.0815262000000001,-4.11634142031255,1.4099773280470256,1.4023804896131127,1.3911001633296716,1.3662696,1.3553394,1.3717346,1.3826648,1.3444092,1.3006886,1.2897584,1.2842934,1.2678981,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3865834176475946,0.018474301903734797,0.0,1.4099773280470256,
5105,2023-02-01,5105_2023-02-01,0.0867332823529412,0.21170639999999974,2.4408899819853365,3.8732650868515104,3.8557600873315674,3.8384699313425554,3.8213398,4.0818858,4.0074444,4.069479,4.032258,3.9950373,3.9578164,3.9330025,3.7717121,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8385232728913743,0.017210205663721737,0.0,3.8732650868515104,
5107,2023-02-01,5107_2023-02-01,0.03146111176470588,0.007242599999999877,0.23020801216964193,1.1405426865241628,1.1361193469841562,1.1313481413782296,1.1263431,1.1263431,1.1263431,1.170804,1.1485735,1.1485735,1.1411633,1.170804,1.1782142,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1312701961207952,0.004888589558466254,0.0,1.1405426865241628,
5109,2023-02-01,5109_2023-02-01,0.027438335294117627,0.09504579999999985,3.4639783711796923,1.2441269468980205,1.2365224340981276,1.2265228141285587,1.2247325,1.2485137,1.2841855,1.2604042,1.236623,1.2604042,1.2722949,1.3198574,1.3317479,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2292592494088954,0.006353478971563981,0.0,1.2441269468980205,
5111,2023-02-01,5111_2023-02-01,0.013325421764705877,0.016480800000000073,1.2367938734706039,0.986199649408663,0.9820499801977498,0.9774255581098241,0.9735052,0.99009901,0.97903645,0.99009901,0.96797389,0.96797389,0.96244264,0.95691133,0.94584876,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9776602461025247,0.0042772217615363785,0.0,0.986199649408663,
5113,2023-02-01,5113_2023-02-01,0.0896164411764706,0.42796009999999995,4.7754641266915625,2.0694248426260495,2.058227955702584,2.0480132633581785,2.03777,2.0442598,2.0118113,1.9988319,1.9339347,1.8430787,1.8300993,1.836589,1.8106302,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048003739686921,0.010228981176401045,0.0,2.0694248426260495,
