cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_std_t3_shift2,rolling_lag_std_t6_shift2,rolling_lag_std_t3_shift3,rolling_lag_std_t6_shift3,target,shift_target,microbusiness_density
21015,2022-07-01,21015_2022-07-01,0.09556100000000001,0.7679282000000001,8.036000041858081,6.158052788099983,6.146677129872244,6.13545199071127,6.12402489242938,6.1168933,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1353846710042985,6.108935252168815,6.1254567277135505,6.061111797190108,0.011326268769971747,0.038715065691552454,0.009361830186471954,0.1043526742068262,0.008771800723176737,6.158052788099983,6.21207
21017,2022-07-01,21017_2022-07-01,0.0376272352941176,0.2770082999999999,7.361909474207518,2.630946437110338,2.6249843683815315,2.61869247495807,2.611924890053007,2.605443,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6185339111308696,2.612594822232101,2.612020121670359,2.5959782608351794,0.006531182926454932,0.02847179202617619,0.006625250822563341,0.04442084698511589,0.009916455356771658,2.630946437110338,2.6570361
21019,2022-07-01,21019_2022-07-01,0.04482541764705879,-0.11459950000000019,-2.5565740603315854,3.346824709068307,3.3404725181560506,3.33432036859511,3.3282365735667354,3.3223217,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3343431534392987,3.3129388433863163,3.3282928807206154,3.2878815236936414,0.0061180041157135896,0.03389648214476601,0.005999532472230942,0.05709972770889079,-0.07152042006255599,3.346824709068307,3.1074584
21021,2022-07-01,21021_2022-07-01,0.03626049411764704,-0.20008349999999986,-5.5179474209819,2.5983330866846357,2.5934015144467675,2.5857035064791827,2.5790984061750395,2.5675113,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.586067809033663,2.566413037850165,2.5774377375514077,2.555188202109037,0.007158509888346749,0.027434373123160646,0.009209096554679637,0.02795652934597357,0.016918582740850896,2.5983330866846357,2.6422932
21023,2022-07-01,21023_2022-07-01,0.06642592352941176,0.3008233,4.528703313651377,1.4876121943826688,1.483383880230148,1.4788084426333439,1.4740156856461069,1.4691943,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478736002836533,1.4639585680849334,1.4740061427598168,1.451581204713242,0.004684517380077858,0.02172302255967978,0.004807078420786637,0.028531430045934066,0.030097431162771082,1.4876121943826688,1.5323855
21025,2022-07-01,21025_2022-07-01,0.028399065882352956,0.07740689,2.7256843700658577,0.7693977351694901,0.7665250488004411,0.7634487156675339,0.7603792789998005,0.75727773,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7634510144892586,0.7551261355779625,0.7603685748891115,0.7434822657778891,0.0030728855452224375,0.01951867044289851,0.003085506759140557,0.029595790443324083,0.022594756958415507,0.7693977351694901,0.78678209
21027,2022-07-01,21027_2022-07-01,0.030469794117647015,0.225066,7.386528413385301,2.48735199551539,2.47986277524635,2.4711743502632526,2.4635266542053835,2.455086,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.471521259904995,2.4635344299524977,2.4632623348228786,2.4596296007447727,0.008173583815614427,0.011109350980520315,0.008047431397670104,0.007866464706333384,0.015302218806680479,2.48735199551539,2.525414
21029,2022-07-01,21029_2022-07-01,0.02278771764705881,0.025614500000000096,1.1240485070388846,2.286584514185262,2.2806603195824002,2.2735260006509157,2.2676934790807826,2.261692,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2739599331046993,2.269752949885683,2.267637159910566,2.266920829955283,0.006494302208818709,0.007044020995371999,0.00591720134338856,0.004858528761785733,0.027156567111128016,2.286584514185262,2.3486803
21031,2022-07-01,21031_2022-07-01,0.02441481764705884,0.04051453000000005,1.659423821454619,1.1394039814009491,1.1358289178110101,1.1328699592779705,1.1299006492849535,1.1269035,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1328665087913115,1.1226990210623224,1.1298913695209747,1.1157096180938206,0.0029641357692680886,0.024325960515792014,0.0029832404637305234,0.025780119158085896,0.02466966857926023,1.1394039814009491,1.1675127
21033,2022-07-01,21033_2022-07-01,0.025787105882352942,-0.13175230000000004,-5.109231745550901,1.262577047256509,1.2587517554018675,1.255701081044932,1.2527023859797097,1.249746,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255718407475503,1.235283087071085,1.2527164890082139,1.231565244504107,0.0030247219302620616,0.031798905608793865,0.002977565571831971,0.029743869354353487,-0.002115155872912333,1.262577047256509,1.2599065
21035,2022-07-01,21035_2022-07-01,0.027592723529411726,-0.025158900000000095,-0.9117947336073091,4.447408710929802,4.439741664374167,4.432395990193015,4.42520709929688,4.4178843,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4324482512880214,4.431545342310677,4.425162463163299,4.433773431581649,0.007267423471393899,0.008425473580530748,0.007255948067091206,0.012025141381928896,0.011652738131045837,4.447408710929802,4.4992332
21037,2022-07-01,21037_2022-07-01,0.057370005882352866,-0.2213598000000001,-3.8584587293565336,4.616728690674442,4.608769747364566,4.60117841229727,4.593715773653782,4.5862641,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601221311105206,4.6082078055526035,4.593719428650351,4.612561664325175,0.007527078540313175,0.02882034341511147,0.007457156820421682,0.03082564822553516,0.006560859724493273,4.616728690674442,4.6470184
21039,2022-07-01,21039_2022-07-01,0.10543934705882355,-0.35192200000000007,-3.3376724137305813,3.5586335951712704,3.551879396207086,3.545337898515031,3.538869081275978,3.532311,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.545362125332698,3.5095319959996822,3.538839326597003,3.477017896631835,0.006505191300477467,0.06366803717009312,0.006513500229218704,0.08421453980966419,0.0002977841917097823,3.5586335951712704,3.5596933
21041,2022-07-01,21041_2022-07-01,0.03368276470588234,-0.03787890000000016,-1.1245781137848523,1.3009494402451638,1.2971372497215414,1.294098973888367,1.2910806235639196,1.2880415,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2941056157246094,1.2973592745289715,1.2910736991507623,1.2937118329087145,0.0030283185415082726,0.021454836029181655,0.0030287428807575754,0.023282537347424234,0.009491344838512106,1.3009494402451638,1.3132972
21043,2022-07-01,21043_2022-07-01,0.01444697823529414,-0.11370093000000003,-7.8702222809630396,0.8768940563875889,0.8741271603818535,0.8716239533599709,0.8697882851796341,0.86726087,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8718464663071529,0.862372004820243,0.869557702846535,0.8572311714232675,0.0021779792271444448,0.0151074487922684,0.0021906620599221162,0.015548919769203355,0.01648705850735155,0.8768940563875889,0.89135146
21045,2022-07-01,21045_2022-07-01,0.04009714705882355,0.0732778999999999,1.8275090717177291,2.329244226451603,2.319367361277455,2.3240473054040565,2.3258893952990207,2.3197339,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.323101353993511,2.153598126996755,2.3232235335676923,2.0696477667838464,0.003362342932802817,0.26134438504695595,0.003159348132554309,0.27782645094129516,-0.049351899275381195,2.329244226451603,2.2142916
21047,2022-07-01,21047_2022-07-01,0.024230329411764676,0.23422799999999988,9.666727844247712,2.002497641142509,1.9966779261456413,1.9907325883336584,1.9840044820737346,1.9762846,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990471665517678,1.9771821994255057,1.9836738901357978,1.9691859117345654,0.006340749695243348,0.016873602929975768,0.007229665275401051,0.017152781751675457,-0.0130901732935641,2.002497641142509,1.9762846
21049,2022-07-01,21049_2022-07-01,0.04698423529411763,-0.4407810999999997,-9.381468001782823,3.6369279332504196,3.630025133559857,3.62333971483234,3.616728575617635,3.610301,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6233644746699443,3.599311637334972,3.6167897634833253,3.5808211984083287,0.006648313550464252,0.03298295374700759,0.006519572768697054,0.0421459222851854,0.028864984040461117,3.6369279332504196,3.7419078
21051,2022-07-01,21051_2022-07-01,0.03571618352941176,-0.03743448999999999,-1.0481100246663595,0.4914653382682338,0.4903746609597778,0.4892211815127643,0.4876597777000052,0.48592705,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48908520672418243,0.4844948650287579,0.48760266973758987,0.4828339698687949,0.001362539774058271,0.006314692301884119,0.0016478081184926475,0.005743608292149005,-0.049790934096105466,0.4914653382682338,0.46699482
21053,2022-07-01,21053_2022-07-01,0.011572512352941171,0.13987795000000003,12.087085823196364,0.4814781299854806,0.48030050856900086,0.47910781114405676,0.4779078381490021,0.47666833,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47910538595401997,0.47685854797700994,0.47789465976435297,0.4773442382155098,0.0011963370536116067,0.0034214103819252255,0.0012197939643310662,0.004139270833635427,0.09422201589070611,0.4814781299854806,0.52684397
21055,2022-07-01,21055_2022-07-01,0.014724823529411775,0.05732300000000001,3.8929498805538447,1.1528531821683188,1.1491731452136682,1.1453935157392143,1.1422982095698289,1.1391492,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1456216235075705,1.1412154617537853,1.1422803084363478,1.133597954218174,0.0034431395400459377,0.005882971702253767,0.0031221963584452915,0.015404069898831455,-0.04941026580781216,1.1528531821683188,1.0958904
21057,2022-07-01,21057_2022-07-01,0.027545682352941164,-0.03831410000000002,-1.3909294207739626,1.3732577791314864,1.3692337024609056,1.36602655559264,1.3628404417169078,1.3596324,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3660335665901513,1.3597281499617422,1.362833132436516,1.3518290495515914,0.003196636138300745,0.010102403978211588,0.003197084062837617,0.017211290977995227,0.08769134440634652,1.3732577791314864,1.4936806
21059,2022-07-01,21059_2022-07-01,0.03714167058823528,0.1105567999999999,2.976624321120845,3.561803265655923,3.5543885236068484,3.5465738893255563,3.538986759359084,3.5312917,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546649724097163,3.5457557120485816,3.53895078289488,3.54518784144744,0.007701162163619114,0.011932549807973035,0.00764115818282823,0.011513254939576415,0.019014395038914333,3.561803265655923,3.6295288
21061,2022-07-01,21061_2022-07-01,0.021365505882352944,0.030370529999999896,1.4214748842003664,0.5317514881617582,0.5305164474917198,0.5293221178593398,0.5272203438105031,0.52509338,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5290196363871876,0.5289652565269272,0.527211947223281,0.5316574086116405,0.0016687408876409242,0.004313393562275326,0.0021143814338399143,0.008491993987374847,0.006468946330800751,0.5317514881617582,0.53519136
21063,2022-07-01,21063_2022-07-01,0.011510822941176465,0.032631719999999975,2.8348728989019483,0.44740021976694744,0.446502642544653,0.4447602592419264,0.4429721058007694,0.44117647,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44474500252911625,0.4401334495978914,0.44296961168089855,0.43641846750711594,0.0017653178185377137,0.008070643271984802,0.0017918959227913762,0.009547480499091801,0.02261089687958151,0.44740021976694744,0.45751634
21065,2022-07-01,21065_2022-07-01,0.12957281176470592,1.0046644999999998,7.753667504139618,1.4963143342176808,1.4920612855401536,1.4874590828375482,1.482638289483269,1.4777887,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4873862192869904,1.4770241429768285,1.4826286907736057,1.4660580620534696,0.004711920573901788,0.01466308075392983,0.004835198564443748,0.023254656927355438,-0.04807795566249995,1.4963143342176808,1.4243746
21067,2022-07-01,21067_2022-07-01,0.048097494117647105,0.19167810000000074,3.9851993022994834,7.3422989199260025,7.3287356254897515,7.315351796222015,7.301727169369977,7.2879639,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31527153036058,7.302583548513624,7.301680955197331,7.281745477598665,0.013504406964023545,0.02374155849297214,0.0136940065970247,0.043140602607885506,0.030591682867123104,7.3422989199260025,7.5669122
21069,2022-07-01,21069_2022-07-01,0.03783701176470585,-0.009124099999999968,-0.241142193171578,1.7383567254199066,1.7338529060916932,1.7284290998781469,1.7239949742052498,1.7194324,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7287589933916967,1.7203703466958482,1.7239521580277988,1.7157622623472328,0.004937238860656933,0.012681061457156629,0.004498502761272357,0.011794359568406463,-0.2830234544069562,1.7383567254199066,1.246361
21071,2022-07-01,21071_2022-07-01,0.01523832352941175,0.0,0.0,1.4632052844182475,1.4587289923335476,1.4541658235983559,1.4504352951019763,1.4465967,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4544433703446267,1.4467494351723131,1.4503992729001107,1.4368749864500554,0.004153808805121983,0.012090543994657197,0.0037846903718877054,0.021149705069532898,0.02751501515917476,1.4632052844182475,1.5034654
21073,2022-07-01,21073_2022-07-01,0.03023211764705876,0.03253359999999983,1.0761270639327833,4.522026350852454,4.5142306682850775,4.50676175000682,4.499277737415476,4.4923091,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506756718569124,4.500344259284562,4.499449529140765,4.47288218123705,0.007476466704487239,0.015187082642883355,0.007227856345528773,0.06197098279578455,-0.0038151592922942568,4.522026350852454,4.5047741
21075,2022-07-01,21075_2022-07-01,0.04293595294117646,0.10442770000000001,2.4321738041559033,1.6288106519414243,1.6245018617725338,1.6201230961659794,1.6158350169998041,1.6108787,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620153324979439,1.6290027624897194,1.6156122710552612,1.629764568860964,0.004333501461228251,0.01790307614651184,0.0046262216694841546,0.017770004883762833,0.027522811202850495,1.6288106519414243,1.6736401
21077,2022-07-01,21077_2022-07-01,0.022285976470588224,-0.06076250000000005,-2.7264903595402687,1.4628062439623801,1.4585197621602293,1.4551034811564034,1.4517096046809,1.4481822,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4551109493325107,1.450818957999589,1.4516650952791013,1.4482508476395506,0.0034050848819749905,0.009544259959213526,0.003460855244955196,0.00912142572341075,-0.03062226740367413,1.4628062439623801,1.4180118
21079,2022-07-01,21079_2022-07-01,0.02603611176470583,-0.2880566,-11.063733425452769,3.1441646402346963,3.1381970931443988,3.1324174743138893,3.126702070948179,3.1209078,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1324388794688223,3.1358014230677447,3.1266757817540225,3.122407407543678,0.005747540992311989,0.011795418601573633,0.005754882192031574,0.033741954150086996,0.027309593990884062,3.1441646402346963,3.2300305
21081,2022-07-01,21081_2022-07-01,0.025771082352941174,0.021884299999999968,0.8491804767952394,2.101878465348444,2.0964328161791084,2.091032598587695,2.0856682470334915,2.0801485,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0910445539334317,2.0772064436333824,2.0856164485403954,2.072477624270198,0.005382294531185029,0.01817392313038338,0.0054422341762911785,0.015692628036743792,-0.015533422073017666,2.101878465348444,2.0692291
21083,2022-07-01,21083_2022-07-01,0.03810787647058825,-0.22291419999999995,-5.849557116415177,3.0409176385442476,3.0351460517216267,3.027877523286401,3.0223528633298478,3.0169816,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.028458812779292,3.031179456389646,3.0224039955387494,3.035429581102708,0.006416372839295966,0.015652259959076514,0.005448141604521246,0.019845278076137094,0.0375963689402925,3.0409176385442476,3.1552451
21085,2022-07-01,21085_2022-07-01,0.031473076470588245,0.13008469999999983,4.133205729715195,1.808017376424472,1.803234519996418,1.7983518838814818,1.793592075651494,1.7886585,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798392826509798,1.8172766465882324,1.7935341531776585,1.8269391932554961,0.004821352555083045,0.03361594766385659,0.004846951519071971,0.03694025307870738,0.04456048079297514,1.808017376424472,1.8885835
21087,2022-07-01,21087_2022-07-01,0.02011911764705882,-0.011544649999999934,-0.5738149258095138,0.9206358403583852,0.9176122866286739,0.9147704092071263,0.911820899353424,0.90888172,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9147345317297413,0.9238508775315374,0.9118243428535168,0.9229204230934251,0.0028958603277908558,0.017783431157356876,0.0029443461138004426,0.01831328030475141,0.04971567218564665,0.9206358403583852,0.96640587
21089,2022-07-01,21089_2022-07-01,0.018043582352941196,0.0,0.0,1.3192441065475082,1.315208225858167,1.3110940160988187,1.3077305251481195,1.3042696,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3113442557017017,1.3107210445175175,1.3076980470823127,1.3130095568744897,0.0037451257484096894,0.008788060943690093,0.003412323972166755,0.0115455305581259,0.005035530133901345,1.3192441065475082,1.3258872
21091,2022-07-01,21091_2022-07-01,0.037940717647058815,0.16873749999999998,4.447398743736747,1.1793088847352595,1.175410186328557,1.171888771130483,1.1683208792683755,1.1645494,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1718732789091384,1.198923356121236,1.1682530167996195,1.2024387583998097,0.003544678921305789,0.04608751931271597,0.0036701561456994073,0.044719435974568754,0.051606933562959645,1.1793088847352595,1.2401694
21093,2022-07-01,21093_2022-07-01,0.026947394117647083,-0.07942440000000017,-2.94738703316724,3.2541908112432796,3.2480144371888158,3.2420325677122452,3.236117160841613,3.230366,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2420547219142244,3.239363327623779,3.236171909517953,3.2442219380923096,0.005948669113922795,0.019138338635421758,0.005833476545704042,0.02467367567725979,0.02534725022015749,3.2541908112432796,3.3366756
21095,2022-07-01,21095_2022-07-01,0.01470172764705882,-0.019424979999999925,-1.3212719257444565,0.8419735408853531,0.8394955974475297,0.8374263443885916,0.8354674780111817,0.83312792,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8374631399491009,0.8413436416412172,0.8353405807999245,0.8438778520666288,0.002014311789003043,0.00954169350389125,0.0021520200354014436,0.010878292647946082,-0.09247575737769553,0.8419735408853531,0.7641114
21097,2022-07-01,21097_2022-07-01,0.01866976470588235,0.09021520000000005,4.8321551675247205,1.4243633913496354,1.4199283552187962,1.4160836010335076,1.4123355657135221,1.4084507,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4161158406552754,1.4215619203276377,1.4122899555823432,1.4301072944578381,0.0037964974203585447,0.014971177602658784,0.0038166549175834633,0.025075367453147045,0.04188728031954825,1.4243633913496354,1.4840261
21099,2022-07-01,21099_2022-07-01,0.036720176470588256,-0.07113389999999997,-1.9371884025932191,1.3239180332103617,1.3200385374942898,1.316946620129193,1.3138749800627436,1.3107822,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3169533792287422,1.3088167562810378,1.3138679333973122,1.2998408166986561,0.003081784274901081,0.0118381708267736,0.0030822161059677966,0.019539825086699655,-0.004598874747251291,1.3239180332103617,1.3178295
21101,2022-07-01,21101_2022-07-01,0.030213988235294115,0.0707374999999999,2.341216904207592,1.6419344057134353,1.6375908984943066,1.632252618129551,1.6268812094694727,1.6224062,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6322415753644435,1.6290315543488882,1.6271800091996746,1.6286743879331709,0.005354853052059687,0.0052406184498938425,0.004930004914253383,0.004570823140542027,0.05918098430024865,1.6419344057134353,1.7391057
21103,2022-07-01,21103_2022-07-01,0.055932594117647026,0.32053920000000025,5.730812329672878,2.548444625021366,2.542669516189191,2.536574925379566,2.530461524499644,2.5243037,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536568655356134,2.5275404610114003,2.5304467166264035,2.532517574979868,0.006103998259983653,0.014929681763528883,0.006135626091430794,0.023499852228114508,0.009760688827376462,2.548444625021366,2.5733192
21105,2022-07-01,21105_2022-07-01,0.01835228352941177,0.16460908000000007,8.96940589089058,0.6212465784426253,0.619727104908675,0.6181881789466875,0.6166398653868925,0.61504054,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6181850497474183,0.6192729298737092,0.6166228614445267,0.6211519707222634,0.0015436221396923641,0.006028234814151749,0.0015738883649221579,0.0077183271698722375,-0.05499009512175579,0.6212465784426253,0.58708417
21107,2022-07-01,21107_2022-07-01,0.03415054705882353,0.02005100000000004,0.5871355432597508,1.6777287551506141,1.6733820137226592,1.669071535982605,1.6647896866732386,1.6603838,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669081078792834,1.6562877227297506,1.6647483408852812,1.6452146204426406,0.00429617147352739,0.017324579625997726,0.004344015565289636,0.024115020761468913,0.01710463909096549,1.6777287551506141,1.7064257
