cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,mb_dens_shift6,mb_dens_shift7,mb_dens_shift8,mb_dens_shift9,mb_dens_shift10,mb_dens_shift11,mb_dens_shift12,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_std_t3_shift2,target,shift_target,microbusiness_density
20091,2023-05-01,20091_2023-05-01,0.10601600000000001,0.3271930000000012,3.086260564443114,14.390029247144955,14.343015616605872,14.296988692038012,14.248726928038524,14.196944,14.110479,14.035515,13.94308,13.883594,13.809071,13.576436,13.441321,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.296243745560801,0.04714875827495388,0.0,14.390029247144955,
20093,2023-05-01,20093_2023-05-01,0.029736023529411768,0.07183909999999993,2.4158946447208787,2.3356086583029714,2.278239324288266,2.238635051851941,2.206830265185255,2.188982,2.188982,2.1524992,1.3498724,1.094491,1.1674571,1.0580081,1.0580081,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2412348804418207,0.03577544915184667,0.0,2.3356086583029714,
20095,2023-05-01,20095_2023-05-01,0.09001945882352942,-0.12280690000000005,-1.364226152933732,2.174319544048425,2.169824190277398,2.1657670793299952,2.158599479390608,2.1536252,2.1177316,2.2613065,2.2613065,2.2433596,2.3151472,2.2613065,2.2613065,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1647302496660004,0.005683730767469844,0.0,2.174319544048425,
20097,2023-05-01,20097_2023-05-01,0.07289655882352938,0.0,0.0,2.5046374574266412,2.493521517180538,2.4538431333053814,2.416102820075377,2.3834746,2.5423729,2.4364407,2.3305085,2.3834746,2.3834746,2.3834746,2.3834746,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4544891568537657,0.038713391419302176,0.0,2.5046374574266412,
20099,2023-05-01,20099_2023-05-01,0.05114444705882353,0.08478450000000004,1.657745950454515,2.1522613283355168,2.1444601485269454,2.1357136061530633,2.12680461153145,2.1176937,2.0319304,2.0517218,2.0253332,2.0055416,2.0583191,1.9923472,1.9923472,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1356594554038195,0.008827893059935393,0.0,2.1522613283355168,
20101,2023-05-01,20101_2023-05-01,0.049274347058823574,-0.08496159999999975,-1.724256232123641,2.261722354271366,2.2550313117925813,2.2481824306177534,2.2357093748348653,2.2241232,2.2241232,2.2241232,2.2241232,2.1385801,2.1385801,2.1385801,2.1385801,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2463077057484,0.009796441034954771,0.0,2.261722354271366,
20103,2023-05-01,20103_2023-05-01,0.020573141176470505,-0.019498799999999594,-0.9477794291471817,2.6807670942065567,2.671484719052575,2.663562228201804,2.6558246463645245,2.6473236,2.629632,2.6135485,2.6038985,2.5942485,2.6055069,2.5556486,2.5299151,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6636238645396344,0.00783021828736518,0.0,2.6807670942065567,
20105,2023-05-01,20105_2023-05-01,0.07560374705882349,0.0,0.0,1.5022163652681468,1.494892094100813,1.4886425384512436,1.4837311055181495,1.4782609,1.4347826,1.4782609,1.4782609,1.3913044,1.3913044,1.3913044,1.3478261,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4890885793567354,0.005593847593803202,0.0,1.5022163652681468,
20107,2023-05-01,20107_2023-05-01,0.11037687058823534,2.2876252999999998,20.72558578448979,2.8925409713916697,2.883601635417375,2.8754855105687325,2.8675097702205763,2.8598032,2.8332002,2.8598032,2.8864059,2.8598032,2.952913,2.8598032,2.8332002,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8755323054022277,0.008046034656583928,0.0,2.8925409713916697,
20109,2023-05-01,20109_2023-05-01,0.047661447058823525,0.18930420000000003,3.971851709965115,1.7969457666939017,1.7283968196856505,1.6652563496039976,1.6384284516639895,1.6136687,1.6136687,1.6136687,1.6136687,1.5662079,1.2814428,1.233982,1.2814428,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6773605403178793,0.046189396897437826,0.0,1.7969457666939017,
20111,2023-05-01,20111_2023-05-01,0.023987688235294097,0.06200569999999983,2.584896860080424,2.7922026682574606,2.7819775975782717,2.7717130966619123,2.762401889482912,2.7533593,2.7378693,2.7262518,2.7223792,2.7146342,2.7262518,2.7068892,2.6875267,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772030861241032,0.009791721891706717,0.0,2.7922026682574606,
20113,2023-05-01,20113_2023-05-01,0.07138595882352942,0.04081250000000036,0.57171607235663,4.652397193796036,4.639542243831865,4.615576281227754,4.592880344721074,4.5779238,4.5150275,4.4970574,4.4880724,4.5195203,4.4611168,4.0882339,4.1151896,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6159996232602305,0.023333829968910345,0.0,4.652397193796036,
20115,2023-05-01,20115_2023-05-01,0.02329751764705874,-0.26646780000000003,-11.437604814246852,2.528622451012102,2.521855439284363,2.515385211750448,2.50875525871935,2.5024061,2.5237942,2.5237942,2.5451822,2.5237942,2.5131001,2.5451822,2.5558765,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5153319699180536,0.006550252569829015,0.0,2.528622451012102,
20117,2023-05-01,20117_2023-05-01,0.07154613529411769,0.0,0.0,3.297059759559866,3.2876283110784064,3.27799136773552,3.2692051805164404,3.2607224,3.2607224,3.2336626,3.2201326,3.2066026,3.2607224,3.2336626,3.2607224,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.278274953110122,0.009214838600011897,0.0,3.297059759559866,
20119,2023-05-01,20119_2023-05-01,0.036185399999999986,-0.25567280000000014,-7.065634206061015,2.1120189603879824,2.1055043013019934,2.0975086084900947,2.0900858048313573,2.0840118,2.0840118,2.0840118,2.0514491,2.0188863,1.9863237,1.953761,1.9211982,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0976995715411486,0.007711021885508911,0.0,2.1120189603879824,
20121,2023-05-01,20121_2023-05-01,0.0571654117647059,0.08339310000000033,1.458803451696424,3.6713834391026046,3.659568493910967,3.64087116588619,3.624667955844722,3.6128526,3.5148902,3.5305643,3.5109718,3.5227273,3.5305643,3.4521945,3.4365203,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.641702538547293,0.017465115937323635,0.0,3.6713834391026046,
20123,2023-05-01,20123_2023-05-01,0.02233479411764705,0.12573329999999983,5.6294810392120915,3.880500285474886,3.8676922982776487,3.85508217902825,3.8431123480980522,3.8297873,3.7659574,3.7872341,3.7659574,3.7659574,3.8085105,3.7234042,3.7659574,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8552956084679835,0.012291364928340851,0.0,3.880500285474886,
20125,2023-05-01,20125_2023-05-01,0.021251211764705888,-0.0806420000000001,-3.794701257173989,2.1348647959262004,2.130142111011824,2.1260425955035207,2.1181564444325707,2.1043189,2.1818035,2.3163819,2.3653195,2.6548672,2.6385548,2.6181641,2.6344767,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124780383649305,0.00609171034357659,0.0,2.1348647959262004,
20127,2023-05-01,20127_2023-05-01,0.08080774705882356,-0.2520623999999998,-3.119285083106108,3.265801579744934,3.2581264537504055,3.2491739000428277,3.2390964436365506,3.2302094,3.3212011,3.4121928,3.3666971,3.3666971,3.4349408,3.3439491,3.3894451,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.248798932476595,0.00952054471865869,0.0,3.265801579744934,
20129,2023-05-01,20129_2023-05-01,0.08022832352941178,-0.1947418999999999,-2.4273459974345264,3.2790623446466167,3.263556127195743,3.2244436007111297,3.190056045440465,3.1777556,2.6812315,2.6812315,2.6812315,2.6812315,2.6812315,2.6812315,2.6315789,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2260185911157797,0.036775344329983396,0.0,3.2790623446466167,
20131,2023-05-01,20131_2023-05-01,0.03673270588235294,0.18834930000000005,5.127563991698376,2.6090675004175097,2.5932248457057883,2.580728525203774,2.570984194606026,2.5589225,2.5993266,2.5993266,2.5993266,2.5319865,2.5723906,2.4781144,2.4781144,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5816458551718626,0.011148666334500101,0.0,2.6090675004175097,
20133,2023-05-01,20133_2023-05-01,0.028558335294117613,0.0660065000000003,2.3112866811111425,2.564562078419776,2.5552131063230146,2.546817412476608,2.536385569758563,2.5258799,2.5010352,2.5341616,2.5258799,2.542443,2.5258799,2.4761906,2.4596274,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546138696186062,0.009432100779995482,0.0,2.564562078419776,
20135,2023-05-01,20135_2023-05-01,0.07296063529411767,0.66401067,9.100944191662416,0.8926008299069788,0.8817802721241158,0.8636912613864598,0.8453013391203763,0.8122744,0.67689532,0.72202164,0.72202164,0.72202164,0.67689532,0.63176894,0.63176894,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8635909575436506,0.018239673350104117,0.0,0.8926008299069788,
20137,2023-05-01,20137_2023-05-01,0.05059952352941175,0.04556850000000012,0.9005717212635951,1.7585447173161979,1.7521807227909207,1.7452708508312063,1.7375507214850645,1.7316017,1.663249,1.663249,1.6404648,1.6176805,1.6404648,1.6176805,1.5948963,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7450007650357306,0.007318739256541609,0.0,1.7585447173161979,
20139,2023-05-01,20139_2023-05-01,0.03152794117647065,-0.14783190000000035,-4.688917020383416,2.335437285532929,2.3165844850583563,2.2952484554133177,2.279889674371461,2.2519932,2.27665,2.3013067,2.3013067,2.3341827,2.3259637,2.284869,2.293088,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297240871614379,0.018428363317870754,0.0,2.335437285532929,
20141,2023-05-01,20141_2023-05-01,0.03785849411764707,0.17953330000000012,4.742219789358019,2.366418410134893,2.3543314989469035,2.3450557583944662,2.3312553952676414,2.3180008,2.3542194,2.3904383,2.3904383,2.3180008,2.3180008,2.1369069,1.8471569,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3435475508696704,0.011611746539927057,0.0,2.366418410134893,
20143,2023-05-01,20143_2023-05-01,0.07364150588235287,0.08912660000000017,1.2102767173499378,2.124307556333726,2.1181999397529894,2.1119395747792344,2.105414894670308,2.0996203,2.1442931,2.0996203,2.0772839,2.1219566,2.1889658,2.1666296,2.0549476,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1118514697341775,0.006392977891073822,0.0,2.124307556333726,
20145,2023-05-01,20145_2023-05-01,0.0268125470588235,0.24051801000000006,8.97035292739375,1.2427244886698319,1.2355176098849332,1.2246041667227063,1.2135044351042437,1.206802,1.1153775,1.1336625,1.1153775,1.0788078,1.1153775,1.1153775,1.1153775,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2245420705706278,0.011006718763123804,0.0,1.2427244886698319,
20147,2023-05-01,20147_2023-05-01,0.03459681764705884,-0.09657170000000015,-2.79134633090191,2.5085269663825653,2.501219624087595,2.490426452925156,2.4855982532752585,2.4805448,2.4805448,2.4075875,2.4805448,2.4319067,2.4319067,2.4805448,2.5291829,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49241477676267,0.007998242324191133,0.0,2.5085269663825653,
20149,2023-05-01,20149_2023-05-01,0.03134407647058824,0.18433739999999998,5.881092083634152,7.018926476963526,6.995496872157744,6.972741924107451,6.949631116649383,6.9245601,6.8661251,6.8602815,6.8602815,6.8544383,6.8252206,6.7960029,6.7960029,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.972623304304858,0.02293310783744355,0.0,7.018926476963526,
20151,2023-05-01,20151_2023-05-01,0.04243134705882359,-0.3266581999999998,-7.698511186721121,2.3747906328109507,2.3631601220106444,2.355848605287318,2.3467600287327843,2.3406088,2.3262494,2.3118896,2.3549683,2.369328,2.4124067,2.3836875,2.3406088,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3552562520102485,0.008216077329477902,0.0,2.3747906328109507,
20153,2023-05-01,20153_2023-05-01,0.030939588235294132,0.201106,6.499957222138776,1.61180741742798,1.6046544305528856,1.5966399616165399,1.5867005519749273,1.5800204,1.6309888,1.6309888,1.6819572,1.6819572,1.7329255,1.6309888,1.6309888,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5959983147147845,0.008994121527861568,0.0,1.61180741742798,
20155,2023-05-01,20155_2023-05-01,0.04071753529411763,0.17726469999999983,4.3535223514771255,2.734404578293611,2.7214808991252277,2.7098272209655043,2.6945470631321595,2.682816,2.662147,2.6559465,2.6538796,2.645612,2.6683478,2.6311438,2.5918729,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708618394407631,0.013507547022332806,0.0,2.734404578293611,
20157,2023-05-01,20157_2023-05-01,0.06788224117647056,-0.08134479999999966,-1.1983222502705984,3.930668746924926,3.919824979392035,3.9090079070272346,3.893505989231652,3.8770423,3.9047356,4.0708947,4.1262808,4.1539741,4.1816673,4.1262808,4.1539741,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9074462918836406,0.013228805394196881,0.0,3.930668746924926,
20159,2023-05-01,20159_2023-05-01,0.046687094117647036,0.3222773000000001,6.902920519916959,2.7029001867551994,2.6904679241684586,2.680954649691662,2.6628196686817605,2.6490066,2.6490066,2.8382213,2.8382213,2.9193134,2.9193134,2.8517368,2.8382213,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67808074751396,0.014046387192407953,0.0,2.7029001867551994,
20161,2023-05-01,20161_2023-05-01,0.04314517647058825,0.23473409999999983,5.440564141857581,5.554381653977699,5.535038181058921,5.512715926511604,5.483135611851619,5.4642425,5.4674749,5.4868689,5.5434341,5.582222,5.6307073,5.5563636,5.5482826,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.510296573140715,0.02603572786826513,0.0,5.554381653977699,
20163,2023-05-01,20163_2023-05-01,0.0497836117647059,-0.07621959999999994,-1.531017885167501,1.6346833945156922,1.6281208704528989,1.6213306896804065,1.612491412614235,1.6053858,1.5535991,1.5277059,1.5277059,1.5277059,1.5794924,1.5535991,1.5794924,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6206476575825135,0.0078370841336261,0.0,1.6346833945156922,
20165,2023-05-01,20165_2023-05-01,0.029830757058823543,-0.29635900000000004,-9.934679143932117,1.7861730633261224,1.7797087251508728,1.7756171704717343,1.771285669539633,1.76648,1.6372254,1.6372254,1.6803102,1.6372254,1.6803102,1.5079707,1.3787161,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7755371883874134,0.004212097376383263,0.0,1.7861730633261224,
20167,2023-05-01,20167_2023-05-01,0.11171267647058825,0.4544627000000001,4.068139036304006,2.2350152363455513,2.225116772936996,2.2166020420354373,2.1999567434552354,2.1803951,2.2363026,2.2363026,2.2363026,2.2176669,2.2735744,2.3294818,2.3294818,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.213891852809223,0.012797094010451815,0.0,2.2350152363455513,
20169,2023-05-01,20169_2023-05-01,0.11998407058823524,-0.284281,-2.369322849327255,3.2063905282874186,3.1987736761456955,3.1907237463222327,3.1830027975528186,3.1762393,3.1762393,3.1714449,3.1522677,3.1498706,3.1618564,3.1163104,3.1091187,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.190833406673582,0.007886011155328455,0.0,3.2063905282874186,
20171,2023-05-01,20171_2023-05-01,0.07440384705882351,0.33305570000000007,4.476323646769058,2.4231413474961485,2.3860633076878437,2.360811706732344,2.345200019880935,2.3072593,2.3072593,2.3072593,2.3072593,2.3353968,2.3072593,2.3072593,2.2791221,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3640250114337076,0.020620282925450296,0.0,2.4231413474961485,
20173,2023-05-01,20173_2023-05-01,0.031541305882352884,0.09804250000000003,3.108384299803327,4.979372237680462,4.962882563748715,4.944929000595303,4.927664268991524,4.9107842,4.9154854,4.9175749,4.8972034,4.8838835,4.9194031,4.8016152,4.7882953,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.945158611111847,0.01761027007583239,0.0,4.979372237680462,
20175,2023-05-01,20175_2023-05-01,0.058412403529411745,0.09164704999999995,1.5689655700240779,1.0291758460958715,1.0219324816159576,1.0145905686938281,1.0073242291607991,0.99953663,0.99953663,0.97967827,0.95981997,0.94658107,0.95320052,0.8936255,0.86714768,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0146157598235284,0.007304158808047824,0.0,1.0291758460958715,
20177,2023-05-01,20177_2023-05-01,0.020520094117647065,-0.05681560000000019,-2.7687787236384733,4.812238567795468,4.799461291346613,4.786869569212703,4.7749269660302796,4.7614121,4.6631551,4.6882734,4.6867957,4.6771917,4.6919675,4.646163,4.6402531,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787085942196532,0.012268593751242736,0.0,4.812238567795468,
20179,2023-05-01,20179_2023-05-01,0.040854617647058764,0.0,0.0,1.909856028780261,1.9035776123005244,1.8968681256967836,1.8910392153319198,1.8867924,1.8867924,1.9392034,1.9392034,1.9392034,1.8867924,1.8867924,1.8867924,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8971616511097427,0.006274349967232011,0.0,1.909856028780261,
20181,2023-05-01,20181_2023-05-01,0.05134282352941172,0.1984562000000003,3.8653152740287986,2.878453958551177,2.865363020994775,2.8513561933550338,2.8418136720751663,2.830606,2.830606,2.830606,2.830606,2.830606,2.9411764,2.8748341,2.8748341,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8528442954749917,0.011844990273268347,0.0,2.878453958551177,
20183,2023-05-01,20183_2023-05-01,0.11627772941176477,0.10281010000000013,0.8841770519608889,2.1996580793396037,2.1938633506831593,2.1890538901141254,2.1847533196354156,2.1791768,2.1445866,2.1791768,2.1445866,2.2137668,2.1791768,2.2483571,2.2137668,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1892235201442336,0.004557383809060209,0.0,2.1996580793396037,
20185,2023-05-01,20185_2023-05-01,0.057285523529411735,-0.3426791,-5.981949345789962,2.513932788310566,2.5014918774452966,2.4906923241987537,2.4736288437547094,2.462424,2.3664854,2.3025265,2.334506,2.3664854,2.3984649,2.4304445,2.4944036,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4886043484662532,0.014048376902875876,0.0,2.513932788310566,
20187,2023-05-01,20187_2023-05-01,0.059175927058823505,0.0,0.0,1.6862671148736705,1.679828928469538,1.6665703596282633,1.6526203291600814,1.6427104,1.5058179,1.5058179,1.5058179,1.5058179,1.5058179,1.5058179,1.5058179,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6663398724192942,0.013605763938892452,0.0,1.6862671148736705,
20189,2023-05-01,20189_2023-05-01,0.04451230588235295,-0.025284399999999874,-0.5680316824481555,1.2482952824831064,1.2408086884408922,1.2295370274881772,1.2158615219372773,1.2057465,1.1287839,1.0774757,1.1031299,1.1544381,1.2057465,1.2314007,1.2314007,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2287357459554489,0.012492870695348567,0.0,1.2482952824831064,
20191,2023-05-01,20191_2023-05-01,0.30737117058823527,0.9006943000000001,2.9303148316619465,2.592933323562165,2.584314955487812,2.5750296429463138,2.568809143285092,2.5607014,2.5722361,2.5895381,2.6068401,2.5780034,2.5780034,2.5607014,2.5722361,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5760512472397394,0.007803224302566343,0.0,2.592933323562165,
