cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_std_t3_shift2,rolling_lag_std_t6_shift2,rolling_lag_std_t3_shift3,rolling_lag_std_t6_shift3,target,shift_target,microbusiness_density
18137,2022-07-01,18137_2022-07-01,0.27061664705882343,0.12013099999999888,0.44391578014742833,15.027004512515834,15.010771571976669,14.994416529297471,14.983092337979661,14.972324,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.996093479751266,14.974619073208965,14.98327762242571,14.964006477879522,0.013915607093629198,0.027996300113766203,0.011047430037571616,0.02321084838716015,0.0006585801898124632,15.027004512515834,15.036901
18139,2022-07-01,18139_2022-07-01,0.023508841176470615,0.007768200000000114,0.3304373848837391,1.5626513929007333,1.557672174495287,1.5526344284026625,1.547599955713328,1.5382237,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5526355195370927,1.5531584764352129,1.5461526947053301,1.553781047352665,0.005036109479633594,0.009063972585705333,0.007313562510349779,0.009551198849339814,-0.01563220882898797,1.5626513929007333,1.5382237
18141,2022-07-01,18141_2022-07-01,0.021005158823529314,-0.1037903,-4.94118139605483,4.633175988975689,4.628510688552117,4.622638269697812,4.617478758045997,4.612709,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.622875905431975,4.574012052715988,4.617608675914603,4.547798137957302,0.0055198030516538125,0.0719608643786857,0.004965909601663579,0.07663346356342235,0.023628610543782402,4.633175988975689,4.7426515
18143,2022-07-01,18143_2022-07-01,0.16053551764705884,0.0867631000000002,0.5404604617823636,2.600739789733455,2.5941538475355284,2.5872801338575777,2.5799228660478235,2.5733707,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5871189491469764,2.557208624573488,2.5801912333018002,2.5360710333175667,0.007116859834885568,0.04160568520533464,0.006958599233838924,0.050374401967930756,0.07660013164445112,2.600739789733455,2.7999568
18145,2022-07-01,18145_2022-07-01,0.11222600588235293,-0.04372670000000012,-0.38963072468104254,2.1481023035868105,2.143259532831201,2.1384893765862887,2.1339684098658345,2.1232657,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138572439761108,2.134139436547221,2.1319078288173743,2.133059047742021,0.004646118391484072,0.006709034268326374,0.007818220890584097,0.005326047390874913,-0.008854049248517182,2.1481023035868105,2.1290829
18147,2022-07-01,18147_2022-07-01,0.03350674117647056,0.25124049999999976,7.498207559988805,2.1086988262878132,2.100846900360577,2.0926404523582627,2.078585349606355,2.064508,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.090690900775065,2.0695519003875322,2.0785779339882056,2.06067908366077,0.011258095932587125,0.025999077908339326,0.014066227645179143,0.021952079490210743,0.011777582176544232,2.1086988262878132,2.1335342
18149,2022-07-01,18149_2022-07-01,0.02561341176470589,0.01139929999999989,0.4450519948188864,1.395698340744421,1.3912865826162415,1.3869313102553373,1.3825199704703917,1.3780537,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3869126211139902,1.3864906272236617,1.3825016602419098,1.3844945967876214,0.004383335954720947,0.005227946446768718,0.004438833451457002,0.005316140895379216,0.003677699618702013,1.395698340744421,1.4008313
18151,2022-07-01,18151_2022-07-01,0.04373898823529408,-0.10590149999999987,-2.4212151280295346,3.0347302349331144,3.0302732852445375,3.026106880218377,3.0221201978242433,3.0180867,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0261667877623863,3.01698981054786,3.0221045926808734,3.0164967796737696,0.004076873839851496,0.012476303764613698,0.004010112881721086,0.011891116042919881,0.022041321596533825,3.0347302349331144,3.1016197
18153,2022-07-01,18153_2022-07-01,0.030668976470588267,-0.5224284000000001,-17.03442566793881,2.271392895286854,2.267147923157942,2.262950914319335,2.2587676280663906,2.254961,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262955488514556,2.2714553609239445,2.258893180795242,2.2769117070642877,0.0041901494183303675,0.018798154786249303,0.00399643657818887,0.02180811801043141,0.09071856530885336,2.271392895286854,2.4774504
18155,2022-07-01,18155_2022-07-01,0.027707011764705882,0.025003099999999945,0.9024105599092331,1.3553321514575343,1.351002297370346,1.3467445789597132,1.3424610590064208,1.3381242,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3467359784454933,1.3361403058894135,1.3424432793220447,1.3297505896610222,0.004270625677100097,0.01426413913454775,0.0043102169829465665,0.014850021096325099,-0.0035548123405416687,1.3553321514575343,1.3505142
18157,2022-07-01,18157_2022-07-01,0.04892960000000005,0.31230899999999995,6.382823485170523,3.4689765833053934,3.4585498878432173,3.4476927670281454,3.436961721218905,3.4269614,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4477347920300896,3.4515924293483784,3.4372052960823503,3.4658148313745087,0.010794144668529534,0.03755174460531487,0.01036782963060575,0.05349091597238733,0.013021597468255486,3.4689765833053934,3.5141482
18159,2022-07-01,18159_2022-07-01,0.017914717647058823,0.20819450000000006,11.621422346792093,2.101534394908732,2.0873078303718673,2.078839484716888,2.070409049248738,2.0621138,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0788521214458306,2.0765711273895824,2.0704541113218755,2.074289438994271,0.008449397648769433,0.008958889323445789,0.008362933412086783,0.007259722038269722,-0.014785337315443403,2.101534394908732,2.0704625
18161,2022-07-01,18161_2022-07-01,0.060908829411764724,0.12517880000000003,2.0551831517520736,1.7256513908757227,1.7196376144915526,1.7135073524583004,1.707321460930993,1.7003188,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7134888092936154,1.697775587980141,1.7070492044630978,1.6913314522315488,0.006158097719138075,0.020911537982849733,0.0065984901056595595,0.018663795281148234,0.046902525940192286,1.7256513908757227,1.8065888
18163,2022-07-01,18163_2022-07-01,0.029252129411764707,-0.13808130000000007,-4.7203845592336995,4.655567754381124,4.648464739845616,4.6438613468968954,4.6375397036137995,4.6394939,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643288596785436,4.634405915059385,4.6402983168368985,4.600206825085116,0.0054849919039099086,0.014445071041274342,0.0032366816783509895,0.07792437984792758,0.03549159937869728,4.655567754381124,4.8208013
18165,2022-07-01,18165_2022-07-01,0.037947747058823554,0.05781779999999981,1.5236161427548067,1.7489811125221193,1.743907690674467,1.7385831515281591,1.7323067344639849,1.7268445,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7382658588888704,1.7365908961111016,1.7325781286640478,1.7336519476653571,0.005806983056073263,0.006648788725709715,0.00587402979509698,0.006664987809140412,0.13851532514752463,1.7489811125221193,1.9912418
18167,2022-07-01,18167_2022-07-01,0.02054222941176469,-0.10771059999999988,-5.243374408929208,2.848552146489228,2.8445530269757464,2.8404895059412136,2.836235175882438,2.8320553,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8404259029331325,2.8436609514665663,2.8362599939412174,2.840412730303942,0.004159290289150197,0.009509994004640827,0.004217157741486026,0.012115743880672034,0.03448669655981074,2.848552146489228,2.9467893
18169,2022-07-01,18169_2022-07-01,0.020764499999999984,0.10449319999999984,5.032300320258129,1.8452377682260908,1.83953147710592,1.8337889894414519,1.8279410247219714,1.821707,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8337538304231142,1.8288810485448905,1.8278123380544742,1.8284039856939038,0.0057953061811746275,0.008121761682668576,0.006042022625712456,0.00742524945441446,0.028839227491570085,1.8452377682260908,1.898453
18171,2022-07-01,18171_2022-07-01,0.019264019999999996,-0.26463254,-13.737140015427729,1.1162627240087124,1.11120153336983,1.1059390102689108,1.1032367044746916,1.1006045,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1067924160378109,1.099280574685572,1.1032600715812009,1.0930965191239337,0.004050413668626739,0.01295996065046413,0.002667331900706078,0.014848843360837388,0.027633526882016257,1.1162627240087124,1.147109
18173,2022-07-01,18173_2022-07-01,0.04091076470588219,-0.16268729999999998,-3.9766379623944954,4.236278724269385,4.231066118829939,4.226758965103263,4.222648202934437,4.2187629,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.226824428955879,4.225015397811274,4.222723356012566,4.230098978006283,0.004209339751437036,0.0141161304784705,0.003998562275727379,0.02069164678236724,0.030034774388589813,4.236278724269385,4.3635144
18175,2022-07-01,18175_2022-07-01,0.03222467058823534,0.0372473999999996,1.1558659660464603,2.4437845493479533,2.4362342021481096,2.428694508509767,2.421021458527645,2.4137771,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286500563951736,2.4162254615309204,2.4211643556791373,2.4082681611729018,0.007606469227461264,0.01675905581940344,0.007459730816772686,0.016693123871228722,0.03330803064196686,2.4437845493479533,2.5251822
18177,2022-07-01,18177_2022-07-01,0.02632742941176466,-0.05419449999999992,-2.0584804977497195,2.772296116438737,2.767140768196845,2.763336151213668,2.7596956507227137,2.7560124,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.763390856711075,2.7523048950222044,2.759681400645461,2.7446690003227303,0.003722860200097064,0.01737793547086813,0.003661896401924777,0.01949229518530981,-0.010071296595330459,2.772296116438737,2.7443755
18179,2022-07-01,18179_2022-07-01,0.023059047058823497,-0.02842659999999997,-1.2327742741269347,2.9419079025206907,2.935691422666946,2.929211501092149,2.922320031012778,2.916172,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.929074318257291,2.918263342461979,2.922567844034976,2.911443805350821,0.00668675130687419,0.013640936364982162,0.0065232818161998505,0.013411495368325577,0.01546819240681141,2.9419079025206907,2.9874139
18181,2022-07-01,18181_2022-07-01,0.024368199999999958,-0.1621709,-6.6550217086202625,2.887816021018752,2.8849502355203462,2.87987125954798,2.8759786968953187,2.8714848,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8802667306545486,2.8775010986606078,2.875778252147766,2.8732784094072166,0.00449882477677681,0.00547306446820958,0.004196821357889536,0.007838885473217927,0.020511791107922228,2.887816021018752,2.9470503
18183,2022-07-01,18183_2022-07-01,0.0317945117647059,0.02313760000000009,0.7277230791033698,2.780632567977414,2.774370813290642,2.7681510061497354,2.761902645854103,2.7557395,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.768141488431494,2.7564092608824136,2.7619310506679464,2.7477649753339732,0.006234089167363168,0.01578983882108976,0.006205801829847387,0.018028465127953495,0.017236700948751738,2.780632567977414,2.8285615
19001,2022-07-01,19001_2022-07-01,0.08225282941176468,0.14372969999999974,1.747413444958551,2.115967873603847,2.1102324604185694,2.104565894746212,2.0995066136063882,2.0934849,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1047683229237233,2.1305245281285283,2.0991858027842003,2.1531154180587664,0.005365787951058564,0.0577994350966668,0.0055474589525278,0.0728194099201056,-0.02768348911842411,2.115967873603847,2.0573905
19003,2022-07-01,19003_2022-07-01,0.03744351764705885,0.5511540000000001,14.719610619791561,2.0769683316722083,2.0688454274232404,2.06071567648627,2.052515767453293,2.0443521,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.060692290454268,2.039010678560467,2.0525278479798543,2.0214507906565937,0.008164855103638987,0.02870018635135763,0.008181794932034804,0.0376357681756735,0.0009792004513395902,2.0769683316722083,2.0790021
19005,2022-07-01,19005_2022-07-01,0.03323767058823524,-0.5744419000000001,-17.28285676564015,2.7828626499609443,2.7778262619246505,2.7748090572966277,2.7721044938175248,2.7696381,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7749132710129345,2.7516611188398006,2.772183883704718,2.7516966585190255,0.0028623072759708323,0.03419807425404414,0.002586392643562905,0.03423079933333399,-0.09646446257946362,2.7828626499609443,2.5144153
19007,2022-07-01,19007_2022-07-01,0.024959647058823496,0.07202379999999997,2.8856097135611862,1.8624068345085247,1.8565153188229182,1.8507001193408263,1.8448613142025387,1.839033,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.850692250788761,1.8401501587277138,1.8448648111811217,1.8376898055905608,0.005827006294706832,0.01694888576211096,0.00583356045652532,0.015064892259206075,-0.0070028923148612865,1.8624068345085247,1.8493646
19009,2022-07-01,19009_2022-07-01,0.03509808470588236,0.11299429999999999,3.219386497778393,1.1615328508814555,1.156821238514459,1.1493731469792434,1.1454916435491445,1.1415526,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150562009680949,1.1403559715071412,1.1454724635094626,1.1358763484213978,0.005757601619793461,0.01715461504506582,0.003910308769033373,0.015416332209996176,0.12039009401449641,1.1615328508814555,1.3013699
19011,2022-07-01,19011_2022-07-01,0.03576527058823524,0.47998350000000034,13.42037938216768,3.2976325901862746,3.2823377670162714,3.271724119628838,3.261979430158275,3.252157,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2720137722677944,3.2732309694672304,3.2619535165957045,3.2708369916311852,0.010182258781548336,0.013944044406768483,0.00978358555320595,0.01328531603385374,0.00014356050917685437,3.2976325901862746,3.298106
19013,2022-07-01,19013_2022-07-01,0.029404341176470616,-0.04628370000000004,-1.574043088475531,4.955390204796444,4.949414658001102,4.943722832663484,4.937948858486408,4.9326401,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.943695449716998,4.930683091525165,4.9381039303832965,4.917836315191649,0.005732948804713447,0.01954049949062767,0.0055429934415254616,0.028187452981443345,0.013976395872219882,4.955390204796444,5.0246487
19015,2022-07-01,19015_2022-07-01,0.04794764705882357,0.0,0.0,2.7520537080388787,2.7458563105822646,2.739758565553304,2.733574293596106,2.7273605,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7397297232438915,2.7302509116219458,2.7335644530498033,2.7238658931915682,0.006141059291450843,0.012016027304140494,0.0061990386345951295,0.012241644104095336,0.01207570617682574,2.7520537080388787,2.7852867
19017,2022-07-01,19017_2022-07-01,0.032449405882353,0.2018008,6.218936665023676,3.0958533877958567,3.086689178221917,3.0764841784112216,3.067366949656911,3.0585449,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07684676876335,3.0684810177150084,3.0674653426893776,3.070608071344689,0.009666216064323193,0.01202603701930086,0.008970043944734708,0.0162703125538902,-0.003735024352716221,3.0958533877958567,3.0842903
19019,2022-07-01,19019_2022-07-01,0.032518047058823496,0.038787399999999916,1.1927961088756494,2.388379951598897,2.38100078313475,2.3736823517378616,2.3662304038485007,2.3588555,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3736378462403707,2.366366939786852,2.366256085195454,2.357406009264394,0.007385290219033588,0.010188342000547088,0.007413459230533461,0.016458223453615188,-0.00966326634229464,2.388379951598897,2.3653004
19021,2022-07-01,19021_2022-07-01,0.05738321176470588,0.12109780000000026,2.1103349965238904,2.4636855036455128,2.456227721837354,2.4486780670011483,2.4409906772626884,2.434077,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4486321553670636,2.4325960443501984,2.4412485814212785,2.4201569573773063,0.00761862604091274,0.022111433782911395,0.007303949295370376,0.026679678267621323,0.034636765215454,2.4636855036455128,2.5490196
19023,2022-07-01,19023_2022-07-01,0.0192411705882353,0.08021390000000017,4.16886798192235,1.4972886649763988,1.4924072757472366,1.4874310760935539,1.482493266438433,1.4777887,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4874438727597414,1.476965019713204,1.482571014177329,1.4733285070886646,0.004957017042513205,0.014763853252804738,0.004821658191490204,0.012749211961335017,0.05237856724497236,1.4972886649763988,1.5757145
19025,2022-07-01,19025_2022-07-01,0.03462368823529412,-0.10415319999999983,-3.0081486204531465,1.5844037812273408,1.5767279381361257,1.5733236473682743,1.5693651433166305,1.5662017,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5731389096070103,1.5908365214701716,1.5696301635616348,1.6014504317808174,0.003684872171301282,0.030348297867519726,0.0035683624222913545,0.03517891931921011,0.03835254591830606,1.5844037812273408,1.6451697
19027,2022-07-01,19027_2022-07-01,0.04327263529411768,0.228564,5.281952403556761,3.743219400142887,3.732629468185471,3.721821262527772,3.71126692147439,3.7008231,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.721905884062544,3.7171253586979387,3.711303761334054,3.71758516400036,0.010681524755337015,0.015243441296467495,0.010499129738560731,0.015834781977018726,-0.014789114456067898,3.743219400142887,3.6878605
19029,2022-07-01,19029_2022-07-01,0.027029694117647107,0.058910100000000076,2.1794586258946578,2.036006850281439,2.0302865297864474,2.0245446188681115,2.0182356586622694,2.0122311,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024355602438943,2.0167382012194714,2.0183371258434604,2.013817779588397,0.006027658676533942,0.009893136821575724,0.0061573864927009486,0.007354382016276791,0.041614373599405674,2.036006850281439,2.120734
19031,2022-07-01,19031_2022-07-01,0.02555793529411763,0.035206300000000024,1.377509552115622,2.234821237757749,2.228056247199184,2.2213005908438186,2.2144227602470963,2.207521,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2212598660966996,2.225486116381683,2.2144147836969714,2.233197991848486,0.006816834712463433,0.01578673459629274,0.006889798884935708,0.025566157271317076,-0.049608324766496015,2.234821237757749,2.1239555
19033,2022-07-01,19033_2022-07-01,0.021898664705882347,-1.090503,-49.79769381587329,3.9060079772359617,3.90190327397363,3.8972485849972505,3.891919636920385,3.8863933,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.897023831963755,3.886713949315211,3.8918538406392114,3.8781572036529393,0.004995611839142185,0.01501145395584375,0.005427941594741869,0.01878084867411997,-0.015614606419498633,3.9060079772359617,3.8450172
19035,2022-07-01,19035_2022-07-01,0.020281341176470624,0.08982709,4.429050782115573,0.9880253751602579,0.9843276145652219,0.9804886693301317,0.9764890806124336,0.97252065,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9804351215025958,0.9659476524179645,0.9764994666475219,0.9572190483237608,0.003919541320056017,0.02057389108398306,0.003984019818428401,0.02225715121249871,0.007198210712542119,0.9880253751602579,0.99513739
19037,2022-07-01,19037_2022-07-01,0.033468323529411745,-2.1242184,-63.469519115089554,3.9574896419589076,3.9544860146032415,3.9511463417836885,3.9482310467034245,3.9460812,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951287801030118,3.948786467181726,3.9484861961623707,3.9492554480811854,0.0031298824092545383,0.013972516291811787,0.002542192214810004,0.014246614311207757,-0.022110946553379862,3.9574896419589076,3.8699858
19039,2022-07-01,19039_2022-07-01,0.04349876470588237,-0.09916420000000015,-2.279701519583385,1.7622773611853653,1.7538145198575477,1.7502006320144503,1.7468974746055888,1.7429503,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7503042088258622,1.7394611044129311,1.7466828022066796,1.732845984436673,0.0034596856607822645,0.015132079818320984,0.0036299299937040453,0.016237603174891736,-0.0833353275823634,1.7622773611853653,1.6154174
19041,2022-07-01,19041_2022-07-01,0.03303228235294124,0.33466150000000017,10.13134655438671,3.0220461369074885,3.012727593664452,3.0035286047627174,2.9908590359431426,2.981853,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002371744790104,2.991816822395052,2.99208021356862,2.9943436401176435,0.010980081873544505,0.013503030117368699,0.010889279891348035,0.01864004203368515,-0.0027187662051698647,3.0220461369074885,3.0138299
19043,2022-07-01,19043_2022-07-01,0.040086676470588216,0.05047939999999995,1.2592563027028925,2.665314725276482,2.659312656838917,2.6533507963069094,2.6473085997063177,2.6412909,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6533240176173813,2.6578193421420244,2.647316765337742,2.6556957160022043,0.006002073369628778,0.013188716800708081,0.006029952300109535,0.013906473227922031,0.05886230741746412,2.665314725276482,2.8222013
19045,2022-07-01,19045_2022-07-01,0.02177904117647062,0.085588,3.9298332422671822,2.0710822539886737,2.0643313423984826,2.0585136346485506,2.0524454143343496,2.0388429,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0584301304604606,2.051182565230231,2.0499339829943,2.0471788748304838,0.005943404007678161,0.00922551534187157,0.010072979496417165,0.00741232994574624,-0.011564559515947037,2.0710822539886737,2.0471311
